question_index,question_id,question,relevant_doc_count,relevant_table_count,evidence_count,evidence_variables,query_df_variables,query_uses_df,query_uses_dfs,query_assigns_result,query_length
441,441,"Xét 4 doanh nghiệp có mã cổ phiếu HPG, HSG, MSR và NKG. Trong nhóm doanh nghiệp có tỷ lệ nợ phải trả trên vốn chủ sở hữu năm 2024 thấp hơn mức trung vị của 4 doanh nghiệp, doanh nghiệp có tốc độ tăng doanh thu thuần từ năm 2024 đến năm 2025 cao nhất có lợi nhuận gộp năm 2025 bằng bao nhiêu phần trăm doanh thu thuần năm 2025?",0,0,0,,,False,False,False,0
442,442,"Xét các doanh nghiệp có mã cổ phiếu CEO, DIG, HPX, KBC, NVL, SCR, VIC, VPI và VRE, trong nhóm có tỷ lệ nợ phải trả chia cho vốn chủ sở hữu năm 2024 thấp hơn mức trung vị của cả 9 doanh nghiệp, lợi nhuận gộp năm 2025 chiếm bao nhiêu phần trăm doanh thu thuần năm 2025 của doanh nghiệp có tốc độ tăng doanh thu thuần từ năm 2024 đến năm 2025 cao nhất?",0,0,0,,,False,False,False,0
443,443,"Xét các doanh nghiệp có mã cổ phiếu ASM, DBC, MCH, MSN, OGC và VNM, trong nhóm có tỷ lệ nợ phải trả chia cho vốn chủ sở hữu năm 2024 thấp hơn mức trung vị của cả 6 doanh nghiệp, lợi nhuận gộp năm 2025 chiếm bao nhiêu phần trăm doanh thu thuần năm 2025 của doanh nghiệp có tốc độ tăng doanh thu thuần từ năm 2024 đến năm 2025 cao nhất?",0,0,0,,,False,False,False,0
444,444,"Xét các doanh nghiệp có mã cổ phiếu ASM, DBC, MCH, MPC, MSN, OGC và QNS trong năm 2024, trong nhóm có tỷ lệ tổng chi phí bán hàng và chi phí quản lý doanh nghiệp trên doanh thu thuần cao hơn mức trung vị của cả 7 doanh nghiệp, tài sản ngắn hạn gấp bao nhiêu lần nợ ngắn hạn của doanh nghiệp có tỷ lệ dòng tiền thuần từ hoạt động kinh doanh trên nợ ngắn hạn thấp nhất?",0,0,0,,,False,False,False,0
445,445,"Xét các doanh nghiệp có mã cổ phiếu DIG, KBC, NVL, SCR, VIC, VPI và VRE trong năm 2024, trong nhóm có tỷ lệ tổng chi phí bán hàng và chi phí quản lý doanh nghiệp trên doanh thu thuần cao hơn mức trung vị của cả 7 doanh nghiệp, tài sản ngắn hạn gấp bao nhiêu lần nợ ngắn hạn của doanh nghiệp có tỷ lệ dòng tiền thuần từ hoạt động kinh doanh trên nợ ngắn hạn thấp nhất?",0,0,0,,,False,False,False,0
446,446,"Năm 2024, xét các doanh nghiệp có mã cổ phiếu DBC, MCH, MSN, OGC, QNS và VNM đều có lợi nhuận sau thuế dương, tổng lợi nhuận sau thuế của các doanh nghiệp có tỷ lệ nợ phải trả chia cho vốn chủ sở hữu thấp hơn mức trung vị của cả 6 doanh nghiệp chiếm bao nhiêu phần trăm tổng lợi nhuận sau thuế của cả 6 doanh nghiệp?",0,0,0,,,False,False,False,0
447,447,"Năm 2025, xét các doanh nghiệp có mã cổ phiếu ASM, DBC, MCH, MSN, OGC và VNM, trong nhóm có tốc độ tăng doanh thu thuần từ năm 2024 đến năm 2025 cao hơn mức trung vị của cả 6 doanh nghiệp, tổng lợi nhuận trước thuế và chi phí lãi vay gấp bao nhiêu lần chi phí lãi vay của doanh nghiệp có tỷ lệ lợi nhuận gộp trên doanh thu thuần cao nhất?",0,0,0,,,False,False,False,0
448,448,"Năm 2025, xét các doanh nghiệp có mã cổ phiếu BSR, PLX, PVT và GAS, trong nhóm có tỷ lệ tăng doanh thu thuần từ năm 2024 đến năm 2025 cao hơn mức trung vị của cả 4 doanh nghiệp, tổng lợi nhuận trước thuế và chi phí lãi vay gấp bao nhiêu lần chi phí lãi vay của doanh nghiệp có tỷ lệ lợi nhuận gộp trên doanh thu thuần cao nhất?",0,0,0,,,False,False,False,0
449,449,"Trong giai đoạn 2021–2025 của MSN, xét các năm có tỷ lệ lưu chuyển tiền thuần từ hoạt động kinh doanh trên doanh thu thuần cao hơn mức trung vị của cả giai đoạn, tại năm có tốc độ tăng doanh thu thuần so với năm trước cao nhất trong nhóm này, lợi nhuận sau thuế chiếm bao nhiêu phần trăm vốn chủ sở hữu bình quân của năm đó và năm liền trước?",0,0,0,,,False,False,False,0
450,450,"Trong giai đoạn 2021–2024 của HPG, xét các năm mà chênh lệch giữa lợi nhuận sau thuế và lưu chuyển tiền thuần từ hoạt động kinh doanh chia cho tổng tài sản bình quân của năm đó và năm liền trước thấp hơn mức trung vị của cả giai đoạn, tại năm có tốc độ tăng doanh thu thuần so với năm trước thấp nhất trong nhóm này, lợi nhuận gộp chiếm bao nhiêu phần trăm doanh thu thuần?",0,0,0,,,False,False,False,0
451,451,"Xét các doanh nghiệp có mã cổ phiếu HPG, HSG, MSR và NKG, trong nhóm có giá trị hàng tồn kho bình quân năm 2021 và 2022 chia cho giá vốn hàng bán năm 2022 rồi nhân 365 cao hơn mức trung vị của cả 4 doanh nghiệp, mức thay đổi bình quân từ năm 2022 đến năm 2024 của tỷ lệ lợi nhuận gộp trên doanh thu thuần là bao nhiêu điểm phần trăm?",0,0,0,,,False,False,False,0
452,452,"Năm 2024, xét các doanh nghiệp có mã cổ phiếu ACV, DLG, HHV và VSC, trong nhóm có tỷ lệ tài sản ngắn hạn chia cho nợ ngắn hạn thấp hơn mức trung vị của cả 4 doanh nghiệp, tỷ lệ lợi nhuận gộp trên doanh thu thuần bình quân là bao nhiêu phần trăm?",0,0,0,,,False,False,False,0
453,453,"Năm 2022, xét các doanh nghiệp có mã cổ phiếu HPG, HSG, MSR và NKG, trong nhóm có tỷ lệ tài sản ngắn hạn trừ hàng tồn kho rồi chia cho nợ ngắn hạn thấp hơn mức trung vị của cả 4 doanh nghiệp, tỷ lệ lợi nhuận sau thuế trên doanh thu thuần bình quân là bao nhiêu phần trăm?",0,0,0,,,False,False,False,0
454,454,"Xét các doanh nghiệp có mã cổ phiếu HPG, HSG, MSR và NKG, trong nhóm có tỷ lệ tài sản ngắn hạn trừ hàng tồn kho rồi chia cho nợ ngắn hạn năm 2022 thấp hơn mức trung vị của cả 4 doanh nghiệp, tại doanh nghiệp có mức tăng của tỷ lệ lợi nhuận gộp trên doanh thu thuần từ năm 2022 đến năm 2023 cao nhất, tổng lợi nhuận trước thuế và chi phí lãi vay năm 2023 gấp bao nhiêu lần chi phí lãi vay năm 2023?",0,0,0,,,False,False,False,0
455,455,"Xét các doanh nghiệp có mã cổ phiếu HPG, HSG, MSR và NKG, trong nhóm có giá trị hàng tồn kho bình quân năm 2021 và 2022 chia cho giá vốn hàng bán năm 2022 rồi nhân 365 cao hơn mức trung vị của cả 4 doanh nghiệp, tại doanh nghiệp có mức giảm lớn nhất của giá trị này từ năm 2022 đến năm 2024, lợi nhuận gộp năm 2024 chiếm bao nhiêu phần trăm doanh thu thuần năm 2024?",0,0,0,,,False,False,False,0
456,456,"Trong giai đoạn 2016–2021 của KBC, tại năm liền sau năm đầu tiên doanh nghiệp có lưu chuyển tiền thuần từ hoạt động kinh doanh âm, lợi nhuận gộp chiếm bao nhiêu phần trăm doanh thu thuần?",0,0,0,,,False,False,False,0
457,457,"Năm 2024, trong các doanh nghiệp có mã cổ phiếu HPX, NVL, SCR, VIC và VRE, có bao nhiêu doanh nghiệp vừa có tài sản ngắn hạn thấp hơn nợ ngắn hạn vừa có lưu chuyển tiền thuần từ hoạt động kinh doanh dương?",0,0,0,,,False,False,False,0
458,458,"Năm 2022, trong các doanh nghiệp có mã cổ phiếu CEO, HPX, KBC, SNZ, VIC, VPI và VRE, tổng nợ ngắn hạn của các doanh nghiệp có tỷ lệ hàng tồn kho chia cho nợ ngắn hạn cao hơn mức trung vị của cả 7 doanh nghiệp chiếm bao nhiêu phần trăm tổng nợ ngắn hạn của cả nhóm?",0,0,0,,,False,False,False,0
459,459,"Trong giai đoạn 2016–2020 của KBC, tại năm có tỷ lệ nợ phải trả chia cho vốn chủ sở hữu cao nhất, tổng lợi nhuận trước thuế và chi phí lãi vay gấp bao nhiêu lần chi phí lãi vay?",0,0,0,,,False,False,False,0
460,460,"Năm 2016, trong các doanh nghiệp có mã cổ phiếu DIG, KBC, NVL, SCR và VRE, tổng chi phí lãi vay của nhóm có tỷ lệ nợ phải trả chia cho vốn chủ sở hữu cao hơn mức trung vị của cả 5 doanh nghiệp gấp bao nhiêu lần tổng chi phí lãi vay của nhóm có tỷ lệ này bằng hoặc thấp hơn mức trung vị?",0,0,0,,,False,False,False,0
461,461,"Năm 2017, trong các doanh nghiệp có mã cổ phiếu BSR, PLX và PVT, tại doanh nghiệp có giá trị lưu chuyển tiền thuần từ hoạt động kinh doanh trừ lợi nhuận sau thuế rồi chia cho doanh thu thuần cao nhất, nợ phải trả gấp bao nhiêu lần vốn chủ sở hữu?",0,0,0,,,False,False,False,0
462,462,"Năm 2020, trong các doanh nghiệp có mã cổ phiếu DLG, HHV và VSC, xét những doanh nghiệp có tài sản ngắn hạn thấp hơn nợ ngắn hạn, tại doanh nghiệp có tỷ lệ nợ phải trả chia cho tổng tài sản thấp nhất, lợi nhuận sau thuế năm 2020 bằng bao nhiêu phần trăm tổng tài sản bình quân cuối năm 2019 và cuối năm 2020?",0,0,0,,,False,False,False,0
463,463,"Trong giai đoạn 2021–2022, trong các doanh nghiệp có mã cổ phiếu BSR, PLX và PVT, có bao nhiêu doanh nghiệp có tốc độ tăng của tổng chi phí bán hàng và chi phí quản lý doanh nghiệp cao hơn tốc độ tăng doanh thu thuần?",0,0,0,,,False,False,False,0
464,464,"Trong các công ty có hàng tồn kho năm 2016 giảm ít nhất 10% so với năm 2015, tỷ lệ CFO/doanh thu thuần năm 2016 cao nhất là bao nhiêu phần trăm?",0,0,0,,,False,False,False,0
465,465,"Năm 2019, trong nhóm BSR, PLX và PVT, công ty có hệ số nợ phải trả trên vốn chủ sở hữu cao nhất có hệ số khả năng thanh toán lãi vay là bao nhiêu lần?",0,0,0,,,False,False,False,0
466,466,"Năm 2022, trong 10 mã cổ phiếu ASM, DBC, MCH, MML, MPC, MSN, OGC, QNS, VNM và VSF, các doanh nghiệp có tỷ lệ nợ phải trả trên vốn chủ sở hữu thấp hơn trung vị và có lợi nhuận sau thuế dương đóng góp bao nhiêu phần trăm vào tổng lợi nhuận sau thuế dương của toàn bộ nhóm?",0,0,0,,,False,False,False,0
467,467,"Năm 2016, trong 8 mã cổ phiếu CEO, DIG, IJC, KBC, NVL, SCR, VIC và VRE, 3 doanh nghiệp có tỷ lệ lợi nhuận gộp trên doanh thu thuần cao nhất nắm giữ bao nhiêu phần trăm tổng tiền và các khoản tương đương tiền của cả nhóm?",0,0,0,,,False,False,False,0
468,468,"Trong ba mã cổ phiếu DLG, HHV và VSC, với các công ty có lợi nhuận sau thuế dương năm 2020, bình quân của tỷ lệ chênh lệch giữa lợi nhuận sau thuế và lưu chuyển tiền thuần từ hoạt động kinh doanh năm 2020 trên tổng tài sản bình quân năm 2019 và 2020 là bao nhiêu %?",0,0,0,,,False,False,False,0
469,469,"Năm 2017, trong bốn mã cổ phiếu AAA, DCM, GVR và PRT, với các công ty có tỷ lệ tài sản ngắn hạn trên nợ ngắn hạn từ 1 lần trở lên, bình quân tỷ lệ hàng tồn kho trên nợ ngắn hạn là bao nhiêu lần?",0,0,0,,,False,False,False,0
470,470,"Năm 2017, trong bốn mã cổ phiếu AAA, DCM, GVR và PRT, với các công ty có tỷ lệ tài sản ngắn hạn trên nợ ngắn hạn từ 1 lần trở lên, bình quân tỷ lệ phần chênh lệch giữa tài sản ngắn hạn và hàng tồn kho trên nợ ngắn hạn là bao nhiêu lần?",0,0,0,,,False,False,False,0
471,471,"Năm 2016, trong bốn mã cổ phiếu AAA, DCM, DPM và GVR, tổng doanh thu thuần của các công ty có tỷ lệ lợi nhuận sau thuế trên doanh thu thuần lớn hơn 10% là bao nhiêu nghìn tỷ đồng?",0,0,0,,,False,False,False,0
472,472,"Trong năm mã cổ phiếu AAA, DCM, DPM, GVR và PRT, xét các công ty có lưu chuyển tiền thuần từ hoạt động kinh doanh dương trong cả ba năm 2020, 2021 và 2022, tỷ lệ lợi nhuận sau thuế trên doanh thu thuần cao nhất năm 2022 là bao nhiêu %?",0,0,0,,,False,False,False,0
473,473,"Trong bốn mã cổ phiếu HPG, HSG, MSR và NKG, tổng doanh thu thuần năm 2022 của các công ty có tỷ lệ lợi nhuận sau thuế trên doanh thu thuần dương trong cả ba năm 2020, 2021 và 2022 là bao nhiêu nghìn tỷ đồng?",0,0,0,,,False,False,False,0
474,474,"Trong giai đoạn 2016–2018 của CTCP Tập đoàn Sao Mai (ASM), trong các năm có tỷ lệ lợi nhuận sau thuế trên doanh thu thuần lớn hơn 10%, doanh thu thuần thấp nhất là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
475,475,"Trong bốn mã cổ phiếu HPG, HSG, MSR và NKG, doanh nghiệp có mức tăng lớn nhất từ năm 2021 đến 2022 của tỷ lệ 365 lần hàng tồn kho bình quân đầu kỳ và cuối kỳ trên giá vốn hàng bán có tỷ lệ lợi nhuận gộp trên doanh thu thuần thay đổi bao nhiêu điểm phần trăm trong cùng giai đoạn?",0,0,0,,,False,False,False,0
476,476,"Từ năm 2021 đến 2022, trong ba mã cổ phiếu BSR, PLX và PVT, doanh nghiệp có tỷ lệ tăng doanh thu thuần cao nhất có tổng chi phí bán hàng và chi phí quản lý doanh nghiệp tăng bao nhiêu %?",0,0,0,,,False,False,False,0
477,477,"Năm 2017, trong ba mã cổ phiếu BSR, PLX và PVT, doanh nghiệp có tỷ lệ lưu chuyển tiền thuần từ hoạt động kinh doanh trên lợi nhuận thuần từ hoạt động kinh doanh thấp nhất có tỷ lệ lợi nhuận sau thuế trên doanh thu thuần là bao nhiêu %?",0,0,0,,,False,False,False,0
478,478,"Trong bốn mã cổ phiếu HPG, HSG, MSR và NKG, tổng doanh thu thuần năm 2023 của các công ty có tỷ lệ lợi nhuận sau thuế trên doanh thu thuần dương trong cả ba năm 2021, 2022 và 2023 là bao nhiêu nghìn tỷ đồng?",0,0,0,,,False,False,False,0
479,479,"Trong bốn mã cổ phiếu HPG, HSG, MSR và NKG, doanh nghiệp có mức tăng lớn nhất từ năm 2022 đến 2023 của tỷ lệ 365 lần hàng tồn kho bình quân đầu kỳ và cuối kỳ trên giá vốn hàng bán có tỷ lệ lợi nhuận gộp trên doanh thu thuần thay đổi bao nhiêu điểm phần trăm trong cùng giai đoạn?",0,0,0,,,False,False,False,0
480,480,"Từ năm 2019 đến 2020, trong ba mã cổ phiếu DCM, DPM và PRT, với các công ty có doanh thu thuần tăng, bình quân mức thay đổi của tỷ lệ lợi nhuận gộp trên doanh thu thuần là bao nhiêu điểm phần trăm?",0,0,0,,,False,False,False,0
481,481,"Trong giai đoạn 2022–2024 của CTCP Tập đoàn C.E.O, trong các năm có tỷ lệ lợi nhuận sau thuế trên doanh thu thuần lớn hơn 10%, doanh thu thuần thấp nhất là bao nhiêu tỷ đồng?",0,0,0,,,False,False,False,0
482,482,"Từ năm 2021 đến 2022, trong bốn mã cổ phiếu DCM, DPM, GVR và PRT, với các công ty có doanh thu thuần tăng, bình quân mức thay đổi của tỷ lệ lợi nhuận gộp trên doanh thu thuần là bao nhiêu điểm phần trăm?",0,0,0,,,False,False,False,0
483,483,"Trong ba mã cổ phiếu DCM, DPM và PRT, với các công ty có lưu chuyển tiền thuần từ hoạt động kinh doanh dương trong cả năm 2019 và 2020, bình quân tỷ lệ tăng trưởng doanh thu thuần từ năm 2019 đến 2020 là bao nhiêu %?",0,0,0,,,False,False,False,0
484,484,"Trong bốn mã cổ phiếu DCM, DPM, GVR và PRT, với các công ty có lưu chuyển tiền thuần từ hoạt động kinh doanh dương trong cả năm 2020 và 2021, bình quân tỷ lệ tăng trưởng doanh thu thuần từ năm 2020 đến 2021 là bao nhiêu %?",0,0,0,,,False,False,False,0
485,485,"Trong giai đoạn 2020–2022 của CTCP – Tổng công ty Phân bón Dầu khí Cà Mau, trong các năm có tỷ lệ lợi nhuận sau thuế trên doanh thu thuần lớn hơn 10%, tại năm có doanh thu thuần thấp nhất, tỷ lệ lưu chuyển tiền thuần từ hoạt động kinh doanh trên nợ ngắn hạn là bao nhiêu lần?",0,0,0,,,False,False,False,0
486,486,"Năm 2020, trong số các công ty DLG, HHV và VSC có tỷ lệ tài sản ngắn hạn trên nợ ngắn hạn thấp hơn 1 lần, tỷ lệ bình quân của lưu chuyển tiền thuần từ hoạt động kinh doanh trên nợ ngắn hạn là bao nhiêu lần?",0,0,0,,,False,False,False,0
